productkey|currencyalternatekey|first_name|last_name|orderdatekey|orderquantity|unitprice|secretcode
358|AUD|Ruiz|Gloria|2012-01-17|1|2049.0982|1d0ddb6593
358|AUD|Sanchez|Lydia|2012-02-15|1|2049.0982|8590ae7b48
358|AUD|Serrano|Alberto|2012-11-29|1|2049.0982|7c5012841e
358|AUD|Serrano|Rebekah|2012-08-03|1|2049.0982|0f98134d97
358|AUD|Shan|Tasha|2012-09-29|1|2049.0982|e2be97f5b3
358|AUD|Shan|Yolanda|2012-04-18|1|2049.0982|56c549a7c1
358|AUD|She|Roger|2012-11-04|1|2049.0982|a9574d4558
358|AUD|She|Tamara|2012-09-08|1|2049.0982|5b8d948eb4
358|AUD|Suarez|Melody|2012-09-07|1|2049.0982|2c93214b29
358|AUD|Subram|Virginia|2012-04-08|1|2049.0982|87b0bf8920
358|AUD|Suri|Lydia|2012-06-07|1|2049.0982|a0e572dc8c
358|AUD|Thomas|Sydney|2012-08-31|1|2049.0982|250ca22148
358|AUD|Vazquez|Casey|2012-06-08|1|2049.0982|177e26b313
358|AUD|Vazquez|Rebekah|2012-12-14|1|2049.0982|808aec65bd
358|AUD|Wang|Nathan|2012-08-14|1|2049.0982|4bb021a65e
358|AUD|Wu|Marshall|2012-11-24|1|2049.0982|502a978609
358|AUD|Xu|Arturo|2012-07-20|1|2049.0982|d3b9229981
358|AUD|Yang|Cedric|2012-10-24|1|2049.0982|ea19ffe945
358|AUD|Young|Morgan|2012-01-10|1|2049.0982|a1550fa2db
358|AUD|Zhang|Clarence|2012-04-23|1|2049.0982|874e03cb46
358|AUD|Zhang|Glenn|2012-07-07|1|2049.0982|09608d2b3d
358|AUD|Zhang|Lacey|2012-08-12|1|2049.0982|bae5ad9504
358|AUD|Zhao|Bianca|2012-07-27|1|2049.0982|9011176a1e
358|AUD|Zheng|Edwin|2012-08-07|1|2049.0982|655472fc38
358|CAD|Adams|Connor|2012-09-20|1|2049.0982|a94eddb2e5
358|CAD|Bell|Julia|2012-10-29|1|2049.0982|4c678b184b
358|CAD|Cox|Julia|2012-06-20|1|2049.0982|3013adb972
358|CAD|Hayes|Austin|2011-12-31|1|2049.0982|a7215956ca
358|CAD|Murphy|Olivia|2012-01-05|1|2049.0982|e1c60e0139
358|CAD|Parker|Jordan|2012-11-20|1|2049.0982|3e6ee34677
358|CAD|Powell|Caleb|2012-10-17|1|2049.0982|720e935b64
358|CAD|Ross|Rachel|2012-06-06|1|2049.0982|485992ef18
358|CAD|Thomas|William|2012-11-18|1|2049.0982|c9696d94bf
358|CAD|Washington|Taylor|2012-08-05|1|2049.0982|4c847070c8
358|GBP|Anand|Colleen|2012-08-28|1|2049.0982|94acf80fdb
358|GBP|Dominguez|Lori|2012-09-23|1|2049.0982|a43e82264b
358|GBP|Gomez|Beth|2012-12-11|1|2049.0982|d0174ed243
358|GBP|Gonzalez|Geoffrey|2012-01-18|1|2049.0982|e68ccffa8f
358|GBP|Kelly|Olivia|2012-06-24|1|2049.0982|a164dee8af
358|GBP|Kumar|Nicolas|2012-05-20|1|2049.0982|ed83a1398c
358|GBP|Kumar|Raul|2012-09-29|1|2049.0982|964a255cb3
358|GBP|Lee|Jacob|2012-12-04|1|2049.0982|31d2d5c2c3
358|GBP|Malhotra|Raymond|2012-11-01|1|2049.0982|7a480ad25a
358|GBP|Richardson|Angel|2012-09-15|1|2049.0982|3dabfb2c71
358|GBP|Rubio|Micheal|2012-08-19|1|2049.0982|1581a64667
358|GBP|Tang|Nicolas|2012-04-24|1|2049.0982|165d91b69e
358|GBP|Ye|Kristen|2012-07-19|1|2049.0982|8a95a47391
358|GBP|Zhao|Eugene|2012-06-04|1|2049.0982|859f78281a
358|USD|Alexander|Faith|2012-11-22|1|2049.0982|dc8f569280
358|USD|Anderson|Edward|2012-04-15|1|2049.0982|d5ef70938b
358|USD|Blanco|Felicia|2012-08-12|1|2049.0982|9c787f0bae
358|USD|Bryant|Angelica|2012-04-04|1|2049.0982|133f3e7567
358|USD|Chande|Omar|2012-11-18|1|2049.0982|90b0be3d62
358|USD|Chander|Terrence|2012-02-11|1|2049.0982|cd8a6d5ba0
358|USD|Coleman|Jackson|2012-12-20|1|2049.0982|da4e8fd794
358|USD|Cook|Andrea|2012-04-24|1|2049.0982|87439a1d63
358|USD|Cook|Ian|2012-12-05|1|2049.0982|dab43f187a
358|USD|Cooper|Dalton|2012-10-08|1|2049.0982|835e4ed8a8
358|USD|Cox|Amanda|2012-12-26|1|2049.0982|ad918a3ade
358|USD|Cox|Erin|2012-08-01|1|2049.0982|a8ec9ef3d1
358|USD|Dominguez|Briana|2012-02-19|1|2049.0982|91f1272bf7
358|USD|Flores|Jessica|2012-10-02|1|2049.0982|59fe90cb8b
358|USD|Foster|Gabriel|2012-12-26|1|2049.0982|170025f171
358|USD|Goel|Colin|2012-06-17|1|2049.0982|86cd8c7665
358|USD|Gutierrez|Jacquelyn|2012-08-16|1|2049.0982|602d52012b
358|USD|Hayes|Jacqueline|2012-11-17|1|2049.0982|86db05c45d
358|USD|Hernandez|Jenna|2012-06-17|1|2049.0982|d6ffd6a248
358|USD|Holt|Kyle|2012-03-20|1|2049.0982|903c63c2f8
358|USD|Howard|Trinity|2012-11-01|1|2049.0982|18329d9dd7
358|USD|Hu|Colleen|2012-11-27|1|2049.0982|ee9f99f630
358|USD|Hughes|Natalie|2012-04-20|1|2049.0982|164e0c521b
358|USD|Jai|Dustin|2012-03-07|1|2049.0982|86f0fd54ef
358|USD|Kapoor|Toni|2012-02-16|1|2049.0982|a858f3c71b
358|USD|Kumar|Aaron|2012-10-31|1|2049.0982|31d6b05c9a
358|USD|Kumar|Caleb|2012-12-06|1|2049.0982|4f08efdad7
358|USD|Li|Robert|2012-10-21|1|2049.0982|b000c58d81
358|USD|Long|Antonio|2012-12-06|1|2049.0982|4f40a9fc70
358|USD|Long|Carol|2012-08-27|1|2049.0982|f43d1f5f6f
358|USD|Ma|Candice|2012-11-01|1|2049.0982|df13901ebf
358|USD|Mehta|Candace|2012-11-29|1|2049.0982|ca7562deab
358|USD|Nath|Franklin|2012-04-17|1|2049.0982|f7736de6c6
358|USD|Patterson|Edward|2012-11-03|1|2049.0982|d6210f0100
358|USD|Patterson|Isabelle|2012-06-15|1|2049.0982|5455ccd3cf
358|USD|Perez|Gabriella|2012-08-18|1|2049.0982|9c808b3597
358|USD|Perez|Sean|2012-09-03|1|2049.0982|416e969c40
358|USD|Perez|Wyatt|2012-05-18|1|2049.0982|86d140b721
358|USD|Perry|Emily|2012-05-30|1|2049.0982|db20843a5d
358|USD|Perry|Mya|2012-06-16|1|2049.0982|6bc8eb9c57
358|USD|Powell|Melanie|2012-04-16|1|2049.0982|03a3bc05d4
358|USD|Powell|Morgan|2012-07-12|1|2049.0982|a890ca49e9
358|USD|Richardson|Destiny|2012-11-10|1|2049.0982|bf629fae42
358|USD|Rivera|Brooke|2012-07-26|1|2049.0982|b843d52181
358|USD|Rivera|Xavier|2012-10-10|1|2049.0982|71fe6217c4
358|USD|Romero|Andy|2012-06-20|1|2049.0982|0a58d4d764
358|USD|Romero|Arthur|2012-10-10|1|2049.0982|0c98004e76
358|USD|Ross|Alexandra|2012-06-20|1|2049.0982|283686a65b
358|USD|Ross|Jackson|2012-12-21|1|2049.0982|e591b4c36b
358|USD|Ross|Jason|2012-09-10|1|2049.0982|2a83b610bd
358|USD|Sanchez|Kristi|2012-08-06|1|2049.0982|353ea3e835
358|USD|Sanders|Julia|2012-11-29|1|2049.0982|06f5967479
358|USD|Sanders|Sydney|2012-08-04|1|2049.0982|36fd9c49d8
358|USD|Schmidt|Ruth|2012-01-11|1|2049.0982|81f2091899
358|USD|Serrano|Janet|2012-12-21|1|2049.0982|e47f5a6d5a
358|USD|Serrano|Latasha|2012-11-04|1|2049.0982|9638b087ba
358|USD|Simpson|Marty|2012-02-23|1|2049.0982|96797b2450
358|USD|Smith|Alexis|2012-07-18|1|2049.0982|69e61e6d97
358|USD|Tang|Tommy|2012-09-04|1|2049.0982|07ef0af3e3
358|USD|Taylor|Wyatt|2012-11-17|1|2049.0982|993999cb10
358|USD|Thirunavukkarasu|Ram|2012-10-10|1|2049.0982|7dc93ff596
358|USD|Wang|Christian|2012-10-05|1|2049.0982|27aa307b7a
358|USD|West|Elizabeth|2012-06-13|1|2049.0982|0f03d6b93f
358|USD|Wright|Jesse|2012-09-29|1|2049.0982|5682e3e76a
358|USD|Xu|Jamie|2012-10-15|1|2049.0982|b3821e842b
358|USD|Zhang|Clayton|2012-09-18|1|2049.0982|6e01afd2fc
358|USD|Zheng|Lacey|2012-11-04|1|2049.0982|b07deba443
358|USD|Zhu|Marshall|2012-03-02|1|2049.0982|d0bfe6f652
359|AUD|Carlson|Shannon|2013-01-20|1|2294.99|691a95b927
359|AUD|Chande|Cassie|2013-01-09|1|2294.99|90aa65d4e5
359|AUD|Chande|Melvin|2013-02-21|1|2294.99|6c8ab9a464
359|AUD|Jordan|Ross|2013-01-25|1|2294.99|9e74f8d185
359|AUD|Kim|Kari|2013-01-04|1|2294.99|48ada6466a
359|AUD|Kumar|Chad|2013-01-27|1|2294.99|9a89d0609d
359|AUD|Liu|Jessie|2012-12-31|1|2294.99|b21075ee00
359|AUD|Munoz|Deanna|2013-01-07|1|2294.99|0de838e74d
359|AUD|Muñoz|Ruben|2013-01-27|1|2294.99|652b8a86d7
359|AUD|Sara|Edgar|2013-01-22|1|2294.99|ba7f903546
359|AUD|Torres|Ruben|2012-12-31|1|2294.99|dbd48f16b4
359|CAD|Diaz|Hailey|2013-01-28|1|2294.99|c360c3adca
359|CAD|Morgan|Brianna|2013-01-03|1|2294.99|a386d945a4
359|CAD|Russell|Elijah|2013-01-10|1|2294.99|cc886a5991
359|GBP|Nath|Colin|2013-02-15|1|2294.99|f420b1a60e
359|GBP|Ortega|Gary|2013-02-02|1|2294.99|5bac5f6ce8
359|GBP|Prasad|Mayra|2013-01-21|1|2294.99|34a92645d8
359|GBP|Zeng|Randy|2013-01-03|1|2294.99|967de7643d
359|USD|Butler|Angela|2013-01-22|1|2294.99|0629b81361
359|USD|Carter|Amanda|2013-01-14|1|2294.99|30b26849be
359|USD|Carter|Maria|2013-01-16|1|2294.99|fc77a3e617
359|USD|Cox|Chase|2013-02-18|1|2294.99|01c089307b
359|USD|Goel|Maurice|2013-02-04|1|2294.99|07ce531a16
359|USD|Hill|Jonathan|2013-01-16|1|2294.99|019bee448c
359|USD|Jones|Elizabeth|2013-01-03|1|2294.99|e20941f03f
359|USD|Lewis|Cameron|2013-02-14|1|2294.99|338f040811
359|USD|Ma|Colleen|2013-02-06|1|2294.99|8b2a386aed
359|USD|Moreno|Jaime|2013-02-01|1|2294.99|42c07cdf8f
359|USD|Munoz|Melody|2013-01-02|1|2294.99|73787f5c10
359|USD|Navarro|Linda|2013-01-22|1|2294.99|dbfeed1b20
359|USD|Phillips|Seth|2012-12-31|1|2294.99|c0ed91d2a6
359|USD|Reed|Chase|2013-01-25|1|2294.99|7de6cafb7b
359|USD|Richardson|Haley|2013-01-29|1|2294.99|e62b9116fb
359|USD|Roberts|Maria|2013-01-08|1|2294.99|2f99ef25a2
359|USD|Russell|Victoria|2013-02-18|1|2294.99|4457c410c5
359|USD|Sai|Erick|2013-01-16|1|2294.99|fed48796a9
359|USD|She|Dennis|2013-01-25|1|2294.99|dbb95d3475
359|USD|Stewart|Victoria|2013-01-15|1|2294.99|84b73c67b8
359|USD|Suri|Levi|2013-01-07|1|2294.99|6ae0f44874
359|USD|Taylor|Greg|2013-02-07|1|2294.99|77b706300b
359|USD|Williams|Seth|2013-02-15|1|2294.99|7c309a136e
360|AUD|Alonso|Armando|2012-07-01|1|2049.0982|ef620dff43
360|AUD|Alvarez|Kendra|2012-11-20|1|2049.0982|9257127e52
360|AUD|Alvarez|Kristy|2012-11-02|1|2049.0982|93a71568d9
360|AUD|Barnes|Taylor|2012-09-06|1|2049.0982|b6faa50b03
360|AUD|Bhat|Edwin|2012-04-24|1|2049.0982|ce05c09b59
360|AUD|Blanco|Natasha|2012-12-03|1|2049.0982|7feebe75f9
360|AUD|Bradley|Emma|2012-08-07|1|2049.0982|7689fa6ffa
360|AUD|Carlson|Ebony|2012-07-04|1|2049.0982|ca815edf64
360|AUD|Chow|Christy|2012-02-26|1|2049.0982|ccdb11baa5
360|AUD|Clark|Madison|2012-08-19|1|2049.0982|b5e8d05d87
360|AUD|Deng|Kate|2012-11-08|1|2049.0982|cdced03168
360|AUD|Diaz|Briana|2012-06-23|1|2049.0982|a4945a9f3b
360|AUD|Flores|Antonio|2012-09-16|1|2049.0982|b2740f4379
360|AUD|Foster|Lucas|2012-06-26|1|2049.0982|99f2f86004
360|AUD|Gill|Javier|2012-11-02|1|2049.0982|72753ac760
360|AUD|Goel|Carly|2012-03-31|1|2049.0982|b7bea3bd72
360|AUD|Goel|Gilbert|2012-11-24|1|2049.0982|05a05d53e0
360|AUD|Goldstein|Brendan|2012-06-17|1|2049.0982|81042302a2
360|AUD|Gomez|Kathleen|2012-12-06|1|2049.0982|1361f73961
360|AUD|Hernandez|Javier|2012-12-27|1|2049.0982|610f1318e7
360|AUD|Hernandez|Kristine|2012-09-26|1|2049.0982|fed7053ec1
360|AUD|Jenkins|Joan|2012-12-05|1|2049.0982|31ae8276c5
360|AUD|Jones|Destiny|2012-09-30|1|2049.0982|a6e4879a73
360|AUD|Kelly|Emma|2012-11-15|1|2049.0982|db23d4ffa5
360|AUD|Kovár|Whitney|2012-06-10|1|2049.0982|7b2b24b4f6
360|AUD|Kumar|Katie|2012-01-04|1|2049.0982|99205c1e2d
360|AUD|Lal|Franklin|2012-08-27|1|2049.0982|53c7b17b1d
360|AUD|Li|Margaret|2012-12-09|1|2049.0982|adef62c046
360|AUD|Lin|Dennis|2012-12-14|1|2049.0982|ddbb538e31
360|AUD|Madan|Summer|2012-01-13|1|2049.0982|3a23be378c
360|AUD|Martin|Briana|2012-10-04|1|2049.0982|93438ffaa3
360|AUD|Martinez|Ian|2012-02-28|1|2049.0982|4d991bd5d2
360|AUD|Martinez|Sarah|2012-02-23|1|2049.0982|60e56dfdb8
360|AUD|Mehta|Denise|2012-05-05|1|2049.0982|f0c747c584
360|AUD|Mehta|Mayra|2012-03-31|1|2049.0982|9f4c03c9ef
360|AUD|Miller|Dalton|2012-06-25|1|2049.0982|cec8056a6c
360|AUD|Moreno|Marc|2012-04-16|1|2049.0982|7d8cd986f9
360|AUD|Moreno|Meghan|2012-10-04|1|2049.0982|ec5bea6ade
360|AUD|Moreno|Naomi|2012-11-22|1|2049.0982|0a3efada7d
360|AUD|Munoz|Casey|2012-01-02|1|2049.0982|5619309557
360|AUD|Munoz|Craig|2012-04-21|1|2049.0982|83dcb86cbd
360|AUD|Navarro|Renee|2012-12-17|1|2049.0982|43479e9d1c
360|AUD|Rai|Calvin|2012-11-03|1|2049.0982|0f57358a89
360|AUD|Raje|Carly|2012-11-23|1|2049.0982|9287e63fe8
360|AUD|Raji|Brendan|2012-06-26|1|2049.0982|c5a5ef335f
360|AUD|Raji|Kelli|2012-06-14|1|2049.0982|e252f98727
360|AUD|Raman|Jermaine|2012-11-19|1|2049.0982|03723ec750
360|AUD|Ramos|Briana|2012-09-19|1|2049.0982|7c58f93286
360|AUD|Ramos|Joy|2012-06-18|1|2049.0982|14b48e4344
360|AUD|Ramos|Juan|2012-07-25|1|2049.0982|636d84ad3d
360|AUD|Rana|Pedro|2012-07-09|1|2049.0982|7419e092e0
360|AUD|Ross|Brandon|2012-08-16|1|2049.0982|56b22cad8c
360|AUD|Ruiz|Krista|2012-05-27|1|2049.0982|51accc9f7b
360|AUD|Sanchez|Andre|2012-10-28|1|2049.0982|86a8af9afa
360|AUD|Sanchez|Madalena|2012-04-01|1|2049.0982|90dcd95712
360|AUD|Schmidt|Irving|2012-02-07|1|2049.0982|d227acf93f
360|AUD|Serrano|Deanna|2012-10-04|1|2049.0982|6eff505cc5
360|AUD|Serrano|Jésus|2012-04-17|1|2049.0982|500a4e5d87
360|AUD|Shan|Colleen|2012-10-27|1|2049.0982|77bcdc03c3
360|AUD|Sharma|Arturo|2012-07-29|1|2049.0982|e8e4d75e09
360|AUD|Sharma|Jerry|2012-07-06|1|2049.0982|6be1f7bb4e
360|AUD|She|Cedric|2012-02-14|1|2049.0982|ca9a6b7fec
360|AUD|She|Jessie|2012-07-11|1|2049.0982|fa8a4a89d7
360|AUD|Shen|Jaclyn|2012-01-15|1|2049.0982|bea537b3ea
360|AUD|Shen|Katrina|2012-12-26|1|2049.0982|e7426f0032
360|AUD|Srini|Darren|2012-11-01|1|2049.0982|248cb4ed61
360|AUD|Suarez|Renee|2012-04-04|1|2049.0982|90e65278c3
360|AUD|Tang|Wayne|2012-06-22|1|2049.0982|561dd2b3b7
360|AUD|Torres|Michele|2012-11-28|1|2049.0982|a913189991
360|AUD|Vazquez|Eddie|2012-08-25|1|2049.0982|c6bdbdf617
360|AUD|West|Colleen|2012-06-29|1|2049.0982|1116716373
360|AUD|Wood|Julia|2012-01-09|1|2049.0982|c9c309f74c
360|AUD|Wood|Maria|2012-02-01|1|2049.0982|eb55305472
360|AUD|Xu|Jaclyn|2012-01-29|1|2049.0982|6e0acbffca
360|AUD|Yuan|Karla|2012-07-21|1|2049.0982|b7aa6d2f21
360|AUD|Yuan|Terry|2012-07-22|1|2049.0982|f8b236e04f
360|CAD|Anderson|Ashley|2012-06-21|1|2049.0982|e485f99d9f
360|CAD|Bryant|Zachary|2012-12-27|1|2049.0982|70cf6c0804
360|CAD|Carter|Bailey|2012-08-23|1|2049.0982|2998eda4a2
360|CAD|Carter|Elijah|2012-11-07|1|2049.0982|a8f3b08c50
360|CAD|Coleman|Vanessa|2012-09-29|1|2049.0982|9f39325a99
360|CAD|Cooper|Timothy|2012-06-04|1|2049.0982|891cfbcbab
360|CAD|Evans|James|2012-06-18|1|2049.0982|0160d4c9cf
360|CAD|Fernandez|Ruth|2012-05-02|1|2049.0982|fc84aedab3
360|CAD|Garcia|Hunter|2012-08-15|1|2049.0982|b110092f6f
360|CAD|Gonzales|Brianna|2012-07-04|1|2049.0982|2010436a29
360|CAD|Howard|Alexandra|2012-07-09|1|2049.0982|4b7165e4eb
360|CAD|Kumar|Austin|2012-05-07|1|2049.0982|7c66754b93
360|CAD|Patterson|Alexis|2012-09-01|1|2049.0982|8f60374061
360|CAD|Phillips|Kaylee|2012-07-30|1|2049.0982|f0c569b4a0
360|CAD|Turner|Andrea|2012-01-18|1|2049.0982|4b36d13f91
360|GBP|Andersen|Keith|2012-02-02|1|2049.0982|44d8634100
360|GBP|Arun|Andre|2012-05-29|1|2049.0982|9f3f6f52ee
360|GBP|Ashe|Bruce|2012-04-10|1|2049.0982|4aef2ba22b
360|GBP|Ashe|Francisco|2012-06-11|1|2049.0982|a3d3079c5f
360|GBP|Carlson|Linda|2012-08-08|1|2049.0982|f2da566458
360|GBP|Gao|Mandy|2012-07-15|1|2049.0982|be8d994a17
360|GBP|Gonzales|Katherine|2012-12-14|1|2049.0982|8df11fde23
360|GBP|Jenkins|Nathan|2012-05-16|1|2049.0982|42087deff0
360|GBP|Jimenez|Robyn|2012-11-19|1|2049.0982|fdb1af6238
360|GBP|Liang|Wesley|2012-02-10|1|2049.0982|32f4af99b2
360|GBP|Malhotra|Dominique|2012-07-25|1|2049.0982|7587cf3356
360|GBP|Nath|Leonard|2012-09-08|1|2049.0982|3ead167da6
360|GBP|Navarro|Gary|2012-11-29|1|2049.0982|eb203c7d3d
360|GBP|Prasad|Jillian|2012-11-16|1|2049.0982|5ee574ed27
360|GBP|Raje|Julie|2012-03-07|1|2049.0982|b75611c55c
360|GBP|Romero|Reginald|2012-10-01|1|2049.0982|58dfcec38d
360|GBP|Sharma|Nicolas|2012-12-22|1|2049.0982|2515b8fbf0
360|GBP|Van|Bryant|2012-12-23|1|2049.0982|ab6da4c408
360|GBP|Yuan|Omar|2012-06-04|1|2049.0982|66ae725840
360|USD|Alexander|Isabella|2012-12-10|1|2049.0982|54685f214b
360|USD|Andersen|Dustin|2012-06-12|1|2049.0982|1f65193761
360|USD|Blanco|Audrey|2012-10-27|1|2049.0982|e738fc5895
360|USD|Blanco|Lance|2012-12-02|1|2049.0982|9d0eb21031
360|USD|Brooks|Angel|2012-08-17|1|2049.0982|ca73f6f0c8
360|USD|Brooks|Chloe|2012-09-22|1|2049.0982|df84948e04
360|USD|Brown|Charles|2012-08-20|1|2049.0982|902b6a84bd
360|USD|Bryant|Kevin|2012-11-29|1|2049.0982|b31c135a84
360|USD|Cai|Lisa|2012-09-10|1|2049.0982|7cbc712a9f
360|USD|Chande|Bradley|2012-09-16|1|2049.0982|caa00235a9
360|USD|Chander|Mindy|2012-11-05|1|2049.0982|177a07bd28
360|USD|Chander|Terry|2012-01-06|1|2049.0982|94af64ba47
360|USD|Chen|Elijah|2012-11-08|1|2049.0982|0dcdc427d4
360|USD|Clark|Ethan|2012-07-30|1|2049.0982|67d04101f3
360|USD|Coleman|Anna|2012-04-11|1|2049.0982|a73b6f35db
360|USD|Flores|Ian|2012-07-07|1|2049.0982|db5ddbdfd6
360|USD|Flores|Olivia|2012-06-10|1|2049.0982|f7f4937ccc
360|USD|Flores|Oscar|2012-08-02|1|2049.0982|8a41b57213
360|USD|Flores|Spencer|2012-09-14|1|2049.0982|5d0b3db167
360|USD|Foster|Julia|2012-01-08|1|2049.0982|d2609c9890
360|USD|Garcia|Morgan|2012-01-06|1|2049.0982|92a326417d
360|USD|Goel|Maurice|2012-11-13|1|2049.0982|2bbaa0c2c5
360|USD|Gray|Ariana|2012-11-22|1|2049.0982|2d28f8155d
360|USD|Gray|Brian|2012-07-03|1|2049.0982|41a3d1513a
360|USD|Gray|Michelle|2012-05-15|1|2049.0982|eea2c083b0
360|USD|Gutierrez|Billy|2012-03-10|1|2049.0982|b07e15da16
360|USD|Gutierrez|Deanna|2012-10-01|1|2049.0982|6765831a72
360|USD|Gutierrez|Naomi|2012-11-08|1|2049.0982|51d930ebf0
360|USD|Harris|Hannah|2012-06-08|1|2049.0982|29cae086ba
360|USD|Hill|Courtney|2012-11-22|1|2049.0982|0a51ee90d7
360|USD|Jackson|James|2012-01-30|1|2049.0982|d95f8030a2
360|USD|Jenkins|Ethan|2012-11-25|1|2049.0982|145a14ccb2
360|USD|Jenkins|Jackson|2012-02-09|1|2049.0982|6f3ea50a0d
360|USD|Jimenez|Theodore|2012-10-20|1|2049.0982|b8d01a270c
360|USD|Jones|Tyler|2012-11-11|1|2049.0982|851f307bb0
360|USD|Lewis|Anna|2012-02-28|1|2049.0982|673dddf993
360|USD|Lopez|Jeremiah|2012-02-22|1|2049.0982|7a1dce6973
360|USD|Martin|Kayla|2012-12-19|1|2049.0982|44b836a409
360|USD|Mehta|Tammy|2012-11-19|1|2049.0982|891d1a6714
360|USD|Miller|Daniel|2012-09-29|1|2049.0982|b38be9d83a
360|USD|Mitchell|Luis|2012-11-20|1|2049.0982|d7ada04a65
360|USD|Moore|Emma|2012-04-23|1|2049.0982|0f382bc3b6
360|USD|Morgan|Riley|2012-05-23|1|2049.0982|afc9028862
360|USD|Morris|Steven|2012-10-29|1|2049.0982|0bfda2f7fa
360|USD|Munoz|Kristy|2012-05-01|1|2049.0982|f4e819a934
360|USD|Munoz|Larry|2012-09-19|1|2049.0982|afeb9ebbfd
360|USD|Munoz|Mallory|2012-03-13|1|2049.0982|fd7689d10e
360|USD|Munoz|Melody|2012-10-27|1|2049.0982|677bccc5db
360|USD|Murphy|Erin|2012-10-23|1|2049.0982|b4fc08d523
360|USD|Navarro|Jésus|2012-09-09|1|2049.0982|475246e958
360|USD|Navarro|Marvin|2012-04-23|1|2049.0982|bbf8e1c2fa
360|USD|Ramirez|Chloe|2012-05-24|1|2049.0982|d928962a8f
360|USD|Ramos|Ebony|2012-06-23|1|2049.0982|f165767f65
360|USD|Ramos|Jésus|2012-02-21|1|2049.0982|27bc25de09
360|USD|Ramos|Tyrone|2012-10-04|1|2049.0982|e4c9f19b40
360|USD|Ramos|Walter|2012-08-08|1|2049.0982|7cfd33a5ab
360|USD|Rodriguez|Jennifer|2012-08-20|1|2049.0982|243da9ecac
360|USD|Rodriguez|Summer|2012-08-02|1|2049.0982|e614a23f1b
360|USD|Ross|Chloe|2012-08-05|1|2049.0982|5029e670e7
360|USD|Rubio|Lee|2012-07-23|1|2049.0982|8d3b143ff9
360|USD|Shan|Maurice|2012-12-02|1|2049.0982|22e96e5a5c
360|USD|She|Dennis|2012-10-07|1|2049.0982|19ace8b750
360|USD|Shen|April|2012-02-08|1|2049.0982|4e1db082f0
360|USD|Simmons|Dalton|2012-03-19|1|2049.0982|df6541e2e3
360|USD|Subram|Heidi|2012-03-08|1|2049.0982|8a7259dc40
360|USD|Taylor|Jose|2012-10-02|1|2049.0982|59c5f7ec03
360|USD|Thompson|Jonathan|2012-08-04|1|2049.0982|0da97e1909
360|USD|Turner|Sophia|2012-01-11|1|2049.0982|0bce9faa5a
360|USD|Vazquez|Gary|2012-10-02|1|2049.0982|f6c048e6db
360|USD|Ward|Faith|2012-05-19|1|2049.0982|dd08e6272d
360|USD|Ward|Gabrielle|2012-06-01|1|2049.0982|95f3f5b28f
360|USD|Washington|Mariah|2012-04-04|1|2049.0982|e09c135f48
360|USD|Winston|Samuel|2012-12-26|1|2049.0982|928b3d4863
360|USD|Yang|Noah|2012-06-08|1|2049.0982|f991c4ddaa
360|USD|Yong|Y.|2012-02-15|1|2049.0982|e3ce02eaff
361|AUD|Alvarez|Kari|2012-12-30|1|2294.99|26b08dcffb
361|AUD|Anand|Andrés|2013-02-22|1|2294.99|cd46d6d837
361|AUD|Fernandez|Candace|2012-12-31|1|2294.99|30c8cb6456
361|AUD|Gutierrez|Jaime|2013-02-08|1|2294.99|65ab9a0fa9
361|AUD|Lu|Curtis|2013-01-25|1|2294.99|b5265827af
361|AUD|Mehta|Marco|2013-01-21|1|2294.99|4e467a0deb
361|AUD|Raji|Willie|2013-01-09|1|2294.99|41b4452cfe
361|AUD|Suarez|Jacquelyn|2013-01-11|1|2294.99|a49293643e
361|AUD|Verhoff|Rob|2013-01-03|1|2294.99|f417fba85e
361|AUD|Zhu|Christy|2013-01-05|1|2294.99|994d6b4722
361|CAD|Allen|Luke|2013-01-12|1|2294.99|fb94a81888
361|CAD|Campbell|Alex|2013-02-15|1|2294.99|cf8970ff6e
361|CAD|Garcia|Chloe|2013-01-20|1|2294.99|6d36d34998
361|CAD|Hughes|Nathan|2013-02-19|1|2294.99|15d99d0bba
361|GBP|Alvarez|Robin|2013-01-12|1|2294.99|f6dc740ffe
361|GBP|Gutierrez|Jimmy|2013-02-05|1|2294.99|f813efc283
361|GBP|Jimenez|Jessie|2013-01-31|1|2294.99|b9c07e51dc
361|GBP|Liu|Shannon|2013-02-08|1|2294.99|665e0c922a
361|GBP|Raji|Franklin|2012-12-30|1|2294.99|0c40050e9e
361|USD|Anderson|Zachary|2013-02-05|1|2294.99|0396072c71
361|USD|Barnes|Jasmine|2013-01-07|1|2294.99|6daaa5a3c9
361|USD|Blanco|Lawrence|2013-02-05|1|2294.99|8b3460a9d6
361|USD|Bryant|Sydney|2013-02-08|1|2294.99|7fa4e35470
361|USD|Bryant|Trevor|2013-01-27|1|2294.99|2f4fcde79f
361|USD|Chavez|Marshall|2013-02-10|1|2294.99|53c36d1d38
361|USD|Collins|Stephanie|2012-12-30|1|2294.99|e68e443454
361|USD|Diaz|David|2013-01-07|1|2294.99|289125617d
361|USD|Dominguez|Janet|2013-02-14|1|2294.99|057813bfbd
361|USD|Flores|Fernando|2013-02-13|1|2294.99|3a118aab29
361|USD|Garcia|Taylor|2013-01-30|1|2294.99|59b666f0b7
